sub	type	month	num
E006493	3	25	23
E006493	3	28	23
E006493	3	29	23
E006493	3	30	23
E006493	3	32	23
E006493	3	35	23
E006493	3	36	23
P014839	2	5	23
P014839	2	7	23
P014839	2	8	23
P014839	2	9	23
P014839	2	10	23
P014839	2	11	23
P014839	2	12	23
P014839	3	13	23
P014839	3	14	23
P014839	3	15	23
P014839	3	16	23
P014839	3	18	23
P014839	3	19	23
P014839	3	20	23
P014839	3	21	23
P014839	3	22	23
P014839	3	23	23
P014839	3	24	23
P014839	3	25	23
P014839	2	26	23
P014839	3	27	23
P014839	3	28	23
P014839	3	29	23
IN1C0153	2	1	22
IN1C0153	2	2	22
IN1C0153	2	3	22
IN1C0153	2	5	22
IN1C0153	2	6	22
IN1C0153	2	8	22
IN1C0153	2	9	22
IN1C0153	2	10	22
IN1C0153	2	11	22
IN1C0153	2	12	22
IN1C0153	2	13	22
IN1C0153	2	14	22
IN1C0153	2	15	22
IN1C0153	2	16	22
IN1C0153	2	17	22
IN1C0153	2	18	22
IN1C0153	2	19	22
IN1C0153	4	20	22
IN1C0153	2	21	22
IN1C0153	2	22	22
IN1C0153	4	23	22
IN1C0153	4	24	22
IN1C0180	2	1	22
IN1C0180	2	2	22
IN1C0180	2	3	22
IN1C0180	2	4	22
IN1C0180	2	5	22
IN1C0180	2	6	22
IN1C0180	2	7	22
IN1C0180	2	8	22
IN1C0180	2	10	22
IN1C0180	2	12	22
IN1C0180	4	13	22
IN1C0180	2	14	22
IN1C0180	3	15	22
IN1C0180	3	16	22
IN1C0180	4	17	22
IN1C0180	3	18	22
IN1C0180	3	19	22
IN1C0180	4	20	22
IN1C0180	4	21	22
IN1C0180	3	22	22
IN1C0180	4	23	22
IN1C0180	4	24	22
IN1C0246	2	1	22
IN1C0246	2	2	22
IN1C0246	2	4	22
IN1C0246	2	5	22
IN1C0246	2	6	22
IN1C0246	2	7	22
IN1C0246	2	8	22
IN1C0246	2	9	22
IN1C0246	2	10	22
IN1C0246	2	11	22
IN1C0246	2	12	22
IN1C0246	2	13	22
IN1C0246	2	14	22
IN1C0246	2	15	22
IN1C0246	2	16	22
IN1C0246	3	17	22
IN1C0246	2	18	22
IN1C0246	2	19	22
IN1C0246	2	21	22
IN1C0246	2	22	22
IN1C0246	4	23	22
IN1C0246	4	24	22
IN1C0253	2	1	22
IN1C0253	2	2	22
IN1C0253	1	4	22
IN1C0253	2	5	22
IN1C0253	2	6	22
IN1C0253	2	7	22
IN1C0253	2	8	22
IN1C0253	2	9	22
IN1C0253	2	10	22
IN1C0253	2	12	22
IN1C0253	2	13	22
IN1C0253	2	14	22
IN1C0253	2	15	22
IN1C0253	2	16	22
IN1C0253	2	17	22
IN1C0253	2	18	22
IN1C0253	2	19	22
IN1C0253	2	20	22
IN1C0253	2	21	22
IN1C0253	2	22	22
IN1C0253	2	23	22
IN1C0253	4	24	22
IN1C0279	2	1	22
IN1C0279	2	2	22
IN1C0279	2	4	22
IN1C0279	2	5	22
IN1C0279	2	6	22
IN1C0279	2	7	22
IN1C0279	2	8	22
IN1C0279	2	10	22
IN1C0279	2	11	22
IN1C0279	2	12	22
IN1C0279	2	13	22
IN1C0279	2	14	22
IN1C0279	3	15	22
IN1C0279	2	16	22
IN1C0279	2	17	22
IN1C0279	3	18	22
IN1C0279	3	19	22
IN1C0279	3	20	22
IN1C0279	3	21	22
IN1C0279	2	22	22
IN1C0279	3	23	22
IN1C0279	4	24	22
PE1C0119	2	1	22
PE1C0119	2	2	22
PE1C0119	2	3	22
PE1C0119	2	5	22
PE1C0119	2	6	22
PE1C0119	2	7	22
PE1C0119	2	8	22
PE1C0119	2	10	22
PE1C0119	1	11	22
PE1C0119	2	12	22
PE1C0119	3	13	22
PE1C0119	2	14	22
PE1C0119	3	15	22
PE1C0119	3	16	22
PE1C0119	3	17	22
PE1C0119	3	18	22
PE1C0119	3	19	22
PE1C0119	3	20	22
PE1C0119	3	21	22
PE1C0119	3	22	22
PE1C0119	3	23	22
PE1C0119	3	24	22
PE1C0183	2	1	22
PE1C0183	2	2	22
PE1C0183	2	4	22
PE1C0183	2	5	22
PE1C0183	2	6	22
PE1C0183	2	7	22
PE1C0183	2	9	22
PE1C0183	2	10	22
PE1C0183	2	11	22
PE1C0183	2	12	22
PE1C0183	2	13	22
PE1C0183	3	14	22
PE1C0183	2	15	22
PE1C0183	2	16	22
PE1C0183	2	17	22
PE1C0183	2	18	22
PE1C0183	2	19	22
PE1C0183	3	20	22
PE1C0183	2	21	22
PE1C0183	2	22	22
PE1C0183	2	23	22
PE1C0183	2	24	22
PE1C0326	2	1	22
PE1C0326	3	2	22
PE1C0326	2	3	22
PE1C0326	2	4	22
PE1C0326	2	5	22
PE1C0326	2	6	22
PE1C0326	2	7	22
PE1C0326	2	8	22
PE1C0326	2	9	22
PE1C0326	2	11	22
PE1C0326	2	12	22
PE1C0326	2	14	22
PE1C0326	2	15	22
PE1C0326	3	16	22
PE1C0326	2	17	22
PE1C0326	3	18	22
PE1C0326	3	19	22
PE1C0326	3	20	22
PE1C0326	3	22	22
PE1C0326	3	23	22
PE1C0326	3	24	22
PE1C0326	3	25	22
E000823	3	2	22
E000823	3	3	22
E000823	3	5	22
E000823	3	6	22
E000823	3	7	22
E000823	3	9	22
E000823	3	11	22
E000823	3	13	22
E000823	3	14	22
E000823	3	16	22
E000823	3	17	22
E000823	3	18	22
E000823	3	19	22
E000823	3	20	22
E000823	3	23	22
E000823	3	25	22
E000823	3	26	22
E000823	3	28	22
E000823	3	30	22
E000823	3	32	22
E000823	3	33	22
E000823	3	35	22
E001958	3	3	22
E001958	3	5	22
E001958	3	6	22
E001958	3	7	22
E001958	3	8	22
E001958	3	10	22
E001958	3	11	22
E001958	3	12	22
E001958	3	13	22
E001958	3	14	22
E001958	3	15	22
E001958	3	16	22
E001958	3	18	22
E001958	3	20	22
E001958	3	25	22
E001958	3	27	22
E001958	3	28	22
E001958	3	29	22
E001958	3	30	22
E001958	3	31	22
E001958	3	32	22
E001958	3	33	22
E013505	3	3	22
E013505	3	4	22
E013505	3	5	22
E013505	3	6	22
E013505	3	7	22
E013505	3	9	22
E013505	3	10	22
E013505	2	11	22
E013505	3	12	22
E013505	3	13	22
E013505	3	15	22
E013505	3	17	22
E013505	3	18	22
E013505	3	20	22
E013505	3	21	22
E013505	3	23	22
E013505	3	25	22
E013505	3	26	22
E013505	3	30	22
E013505	3	31	22
E013505	2	32	22
E013505	3	35	22
P010096	3	7	22
P010096	1	8	22
P010096	3	9	22
P010096	3	10	22
P010096	2	11	22
P010096	2	13	22
P010096	2	14	22
P010096	3	15	22
P010096	3	17	22
P010096	4	20	22
P010096	4	23	22
P010096	4	24	22
P010096	4	25	22
P010096	4	26	22
P010096	4	27	22
P010096	4	28	22
P010096	4	29	22
P010096	3	30	22
P010096	3	31	22
P010096	4	32	22
P010096	2	33	22
P010096	2	34	22
PE1C0051	2	1	21
PE1C0051	2	2	21
PE1C0051	2	3	21
PE1C0051	2	4	21
PE1C0051	2	5	21
PE1C0051	2	6	21
PE1C0051	2	7	21
PE1C0051	2	8	21
PE1C0051	2	9	21
PE1C0051	2	11	21
PE1C0051	2	12	21
PE1C0051	2	13	21
PE1C0051	2	15	21
PE1C0051	3	16	21
PE1C0051	3	17	21
PE1C0051	3	18	21
PE1C0051	3	19	21
PE1C0051	3	21	21
PE1C0051	3	22	21
PE1C0051	3	23	21
PE1C0051	3	24	21
PE1C0077	1	1	21
PE1C0077	2	2	21
PE1C0077	2	3	21
PE1C0077	2	5	21
PE1C0077	3	6	21
PE1C0077	3	7	21
PE1C0077	2	8	21
PE1C0077	2	9	21
PE1C0077	2	10	21
PE1C0077	2	11	21
PE1C0077	2	13	21
PE1C0077	2	14	21
PE1C0077	2	15	21
PE1C0077	4	16	21
PE1C0077	4	17	21
PE1C0077	4	18	21
PE1C0077	4	19	21
PE1C0077	2	20	21
PE1C0077	3	21	21
PE1C0077	3	22	21
PE1C0077	3	24	21
PE1C0118	2	1	21
PE1C0118	2	2	21
PE1C0118	2	4	21
PE1C0118	2	5	21
PE1C0118	2	6	21
PE1C0118	2	7	21
PE1C0118	2	8	21
PE1C0118	2	9	21
PE1C0118	2	11	21
PE1C0118	2	12	21
PE1C0118	2	13	21
PE1C0118	3	14	21
PE1C0118	3	15	21
PE1C0118	3	16	21
PE1C0118	4	17	21
PE1C0118	4	19	21
PE1C0118	4	20	21
PE1C0118	4	21	21
PE1C0118	4	22	21
PE1C0118	4	23	21
PE1C0118	2	25	21
PE1C0167	1	1	21
PE1C0167	2	2	21
PE1C0167	3	3	21
PE1C0167	2	5	21
PE1C0167	2	6	21
PE1C0167	2	7	21
PE1C0167	2	9	21
PE1C0167	2	10	21
PE1C0167	2	11	21
PE1C0167	2	12	21
PE1C0167	3	13	21
PE1C0167	2	14	21
PE1C0167	2	15	21
PE1C0167	3	16	21
PE1C0167	2	17	21
PE1C0167	2	18	21
PE1C0167	2	19	21
PE1C0167	2	21	21
PE1C0167	3	22	21
PE1C0167	2	23	21
PE1C0167	3	24	21
PE1C0199	2	1	21
PE1C0199	2	2	21
PE1C0199	2	3	21
PE1C0199	2	5	21
PE1C0199	2	6	21
PE1C0199	2	8	21
PE1C0199	2	9	21
PE1C0199	2	10	21
PE1C0199	2	12	21
PE1C0199	2	13	21
PE1C0199	3	14	21
PE1C0199	2	15	21
PE1C0199	2	16	21
PE1C0199	2	17	21
PE1C0199	2	18	21
PE1C0199	2	19	21
PE1C0199	2	20	21
PE1C0199	2	21	21
PE1C0199	2	22	21
PE1C0199	4	23	21
PE1C0199	2	24	21
PE1C0264	1	1	21
PE1C0264	2	3	21
PE1C0264	2	4	21
PE1C0264	2	5	21
PE1C0264	1	6	21
PE1C0264	1	9	21
PE1C0264	2	10	21
PE1C0264	2	11	21
PE1C0264	2	12	21
PE1C0264	2	13	21
PE1C0264	2	14	21
PE1C0264	2	15	21
PE1C0264	2	16	21
PE1C0264	2	17	21
PE1C0264	2	18	21
PE1C0264	2	19	21
PE1C0264	2	20	21
PE1C0264	4	21	21
PE1C0264	4	22	21
PE1C0264	4	23	21
PE1C0264	3	24	21
PE1C0333	1	1	21
PE1C0333	2	2	21
PE1C0333	2	3	21
PE1C0333	2	4	21
PE1C0333	2	5	21
PE1C0333	2	6	21
PE1C0333	2	7	21
PE1C0333	2	8	21
PE1C0333	2	11	21
PE1C0333	2	12	21
PE1C0333	4	13	21
PE1C0333	2	14	21
PE1C0333	2	15	21
PE1C0333	2	17	21
PE1C0333	2	18	21
PE1C0333	4	19	21
PE1C0333	4	20	21
PE1C0333	4	21	21
PE1C0333	4	22	21
PE1C0333	4	23	21
PE1C0333	4	24	21
PE1C0335	1	1	21
PE1C0335	2	2	21
PE1C0335	2	4	21
PE1C0335	2	6	21
PE1C0335	2	7	21
PE1C0335	2	8	21
PE1C0335	2	9	21
PE1C0335	2	11	21
PE1C0335	2	12	21
PE1C0335	2	13	21
PE1C0335	4	14	21
PE1C0335	2	15	21
PE1C0335	2	16	21
PE1C0335	3	17	21
PE1C0335	3	18	21
PE1C0335	4	19	21
PE1C0335	2	20	21
PE1C0335	4	21	21
PE1C0335	4	22	21
PE1C0335	3	23	21
PE1C0335	4	24	21
SA1C0327	1	1	21
SA1C0327	2	2	21
SA1C0327	2	4	21
SA1C0327	2	6	21
SA1C0327	2	7	21
SA1C0327	2	8	21
SA1C0327	2	9	21
SA1C0327	2	11	21
SA1C0327	2	12	21
SA1C0327	2	13	21
SA1C0327	2	14	21
SA1C0327	2	15	21
SA1C0327	2	16	21
SA1C0327	2	17	21
SA1C0327	2	18	21
SA1C0327	2	19	21
SA1C0327	2	20	21
SA1C0327	2	21	21
SA1C0327	2	22	21
SA1C0327	3	23	21
SA1C0327	2	24	21
SA1C0338	2	1	21
SA1C0338	2	3	21
SA1C0338	1	4	21
SA1C0338	2	5	21
SA1C0338	2	6	21
SA1C0338	2	7	21
SA1C0338	2	9	21
SA1C0338	2	10	21
SA1C0338	2	11	21
SA1C0338	2	13	21
SA1C0338	2	14	21
SA1C0338	2	15	21
SA1C0338	2	16	21
SA1C0338	2	17	21
SA1C0338	2	18	21
SA1C0338	2	19	21
SA1C0338	2	20	21
SA1C0338	2	21	21
SA1C0338	2	22	21
SA1C0338	2	23	21
SA1C0338	2	24	21
E016426	3	2	21
E016426	3	3	21
E016426	1	4	21
E016426	3	5	21
E016426	3	6	21
E016426	3	7	21
E016426	3	8	21
E016426	3	9	21
E016426	3	10	21
E016426	2	12	21
E016426	3	14	21
E016426	3	15	21
E016426	3	17	21
E016426	3	19	21
E016426	3	21	21
E016426	3	23	21
E016426	3	24	21
E016426	3	32	21
E016426	3	33	21
E016426	3	34	21
E016426	3	35	21
E018268	3	2	21
E018268	1	3	21
E018268	3	4	21
E018268	3	5	21
E018268	3	7	21
E018268	3	8	21
E018268	3	9	21
E018268	3	12	21
E018268	3	13	21
E018268	4	16	21
E018268	3	17	21
E018268	4	19	21
E018268	3	20	21
E018268	3	23	21
E018268	3	24	21
E018268	3	25	21
E018268	3	29	21
E018268	3	30	21
E018268	3	32	21
E018268	4	34	21
E018268	4	36	21
E021406	1	2	21
E021406	2	3	21
E021406	1	4	21
E021406	2	5	21
E021406	1	6	21
E021406	1	7	21
E021406	1	8	21
E021406	2	10	21
E021406	1	11	21
E021406	1	12	21
E021406	3	14	21
E021406	3	15	21
E021406	3	18	21
E021406	3	24	21
E021406	3	29	21
E021406	3	30	21
E021406	3	31	21
E021406	3	33	21
E021406	3	34	21
E021406	3	35	21
E021406	2	36	21
E021822	3	2	21
E021822	3	3	21
E021822	3	4	21
E021822	3	5	21
E021822	3	6	21
E021822	3	8	21
E021822	2	10	21
E021822	3	11	21
E021822	3	14	21
E021822	3	15	21
E021822	3	16	21
E021822	3	18	21
E021822	3	20	21
E021822	3	22	21
E021822	3	25	21
E021822	3	27	21
E021822	3	29	21
E021822	3	31	21
E021822	3	32	21
E021822	3	34	21
E021822	3	36	21
E032966	2	2	21
E032966	3	3	21
E032966	3	5	21
E032966	3	7	21
E032966	3	8	21
E032966	3	9	21
E032966	3	10	21
E032966	3	11	21
E032966	3	12	21
E032966	3	13	21
E032966	3	14	21
E032966	4	15	21
E032966	3	16	21
E032966	3	17	21
E032966	3	18	21
E032966	3	19	21
E032966	3	20	21
E032966	3	21	21
E032966	3	22	21
E032966	3	23	21
E032966	3	24	21
IN1C0156	2	2	21
IN1C0156	2	4	21
IN1C0156	2	5	21
IN1C0156	2	6	21
IN1C0156	2	7	21
IN1C0156	2	8	21
IN1C0156	2	9	21
IN1C0156	2	11	21
IN1C0156	2	12	21
IN1C0156	2	13	21
IN1C0156	2	14	21
IN1C0156	3	15	21
IN1C0156	2	16	21
IN1C0156	3	17	21
IN1C0156	3	18	21
IN1C0156	3	19	21
IN1C0156	4	20	21
IN1C0156	4	21	21
IN1C0156	4	22	21
IN1C0156	2	23	21
IN1C0156	4	24	21
SA1C0315	1	2	21
SA1C0315	2	3	21
SA1C0315	2	5	21
SA1C0315	2	6	21
SA1C0315	2	7	21
SA1C0315	1	8	21
SA1C0315	2	9	21
SA1C0315	1	10	21
SA1C0315	1	11	21
SA1C0315	1	12	21
SA1C0315	2	13	21
SA1C0315	3	14	21
SA1C0315	3	15	21
SA1C0315	3	17	21
SA1C0315	2	18	21
